match_id,dataset_id,treatment,session,round,player_1_id,player_2_id,player_1_choice,player_2_choice
Feltovich et al._ 2012_5910,Feltovich et al._ 2012,15,108,9,Feltovich et al._ 2012_1312,Feltovich et al._ 2012_1313,1,3
Feltovich et al._ 2012_5911,Feltovich et al._ 2012,15,108,9,Feltovich et al._ 2012_1314,Feltovich et al._ 2012_1319,2,4
Feltovich et al._ 2012_5912,Feltovich et al._ 2012,15,108,9,Feltovich et al._ 2012_1316,Feltovich et al._ 2012_1320,1,3
Feltovich et al._ 2012_5913,Feltovich et al._ 2012,15,110,1,Feltovich et al._ 2012_1321,Feltovich et al._ 2012_1322,1,3
Feltovich et al._ 2012_5914,Feltovich et al._ 2012,15,110,1,Feltovich et al._ 2012_1323,Feltovich et al._ 2012_1326,1,3
Feltovich et al._ 2012_5915,Feltovich et al._ 2012,15,110,1,Feltovich et al._ 2012_1324,Feltovich et al._ 2012_1327,2,3
Feltovich et al._ 2012_5916,Feltovich et al._ 2012,15,110,1,Feltovich et al._ 2012_1325,Feltovich et al._ 2012_1328,1,3
Feltovich et al._ 2012_5917,Feltovich et al._ 2012,15,110,1,Feltovich et al._ 2012_1329,Feltovich et al._ 2012_1330,1,3
Feltovich et al._ 2012_5918,Feltovich et al._ 2012,15,110,1,Feltovich et al._ 2012_1331,Feltovich et al._ 2012_1334,1,3
Feltovich et al._ 2012_5919,Feltovich et al._ 2012,15,110,1,Feltovich et al._ 2012_1332,Feltovich et al._ 2012_1333,1,3
Feltovich et al._ 2012_5920,Feltovich et al._ 2012,15,110,1,Feltovich et al._ 2012_1335,Feltovich et al._ 2012_1336,2,4
Feltovich et al._ 2012_5921,Feltovich et al._ 2012,15,110,10,Feltovich et al._ 2012_1321,Feltovich et al._ 2012_1326,2,3
Feltovich et al._ 2012_5922,Feltovich et al._ 2012,15,110,10,Feltovich et al._ 2012_1322,Feltovich et al._ 2012_1325,1,3
Feltovich et al._ 2012_5923,Feltovich et al._ 2012,15,110,10,Feltovich et al._ 2012_1323,Feltovich et al._ 2012_1327,2,4
Feltovich et al._ 2012_5924,Feltovich et al._ 2012,15,110,10,Feltovich et al._ 2012_1324,Feltovich et al._ 2012_1328,2,4
Feltovich et al._ 2012_5925,Feltovich et al._ 2012,15,110,10,Feltovich et al._ 2012_1329,Feltovich et al._ 2012_1332,1,3
Feltovich et al._ 2012_5926,Feltovich et al._ 2012,15,110,10,Feltovich et al._ 2012_1330,Feltovich et al._ 2012_1331,1,3
Feltovich et al._ 2012_5927,Feltovich et al._ 2012,15,110,10,Feltovich et al._ 2012_1333,Feltovich et al._ 2012_1336,1,3
Feltovich et al._ 2012_5928,Feltovich et al._ 2012,15,110,10,Feltovich et al._ 2012_1334,Feltovich et al._ 2012_1335,1,3
Feltovich et al._ 2012_5929,Feltovich et al._ 2012,15,110,11,Feltovich et al._ 2012_1321,Feltovich et al._ 2012_1328,1,4
Feltovich et al._ 2012_5930,Feltovich et al._ 2012,15,110,11,Feltovich et al._ 2012_1322,Feltovich et al._ 2012_1324,1,3
Feltovich et al._ 2012_5931,Feltovich et al._ 2012,15,110,11,Feltovich et al._ 2012_1323,Feltovich et al._ 2012_1327,2,3
Feltovich et al._ 2012_5932,Feltovich et al._ 2012,15,110,11,Feltovich et al._ 2012_1325,Feltovich et al._ 2012_1326,1,3
Feltovich et al._ 2012_5933,Feltovich et al._ 2012,15,110,11,Feltovich et al._ 2012_1329,Feltovich et al._ 2012_1335,1,3
Feltovich et al._ 2012_5934,Feltovich et al._ 2012,15,110,11,Feltovich et al._ 2012_1330,Feltovich et al._ 2012_1336,1,3
Feltovich et al._ 2012_5935,Feltovich et al._ 2012,15,110,11,Feltovich et al._ 2012_1331,Feltovich et al._ 2012_1334,1,3
Feltovich et al._ 2012_5936,Feltovich et al._ 2012,15,110,11,Feltovich et al._ 2012_1332,Feltovich et al._ 2012_1333,1,3
Feltovich et al._ 2012_5937,Feltovich et al._ 2012,15,110,12,Feltovich et al._ 2012_1321,Feltovich et al._ 2012_1324,2,3
Feltovich et al._ 2012_5938,Feltovich et al._ 2012,15,110,12,Feltovich et al._ 2012_1322,Feltovich et al._ 2012_1327,2,3
Feltovich et al._ 2012_5939,Feltovich et al._ 2012,15,110,12,Feltovich et al._ 2012_1323,Feltovich et al._ 2012_1328,2,3
Feltovich et al._ 2012_5940,Feltovich et al._ 2012,15,110,12,Feltovich et al._ 2012_1325,Feltovich et al._ 2012_1326,1,3
Feltovich et al._ 2012_5941,Feltovich et al._ 2012,15,110,12,Feltovich et al._ 2012_1329,Feltovich et al._ 2012_1331,1,3
Feltovich et al._ 2012_5942,Feltovich et al._ 2012,15,110,12,Feltovich et al._ 2012_1330,Feltovich et al._ 2012_1335,1,3
Feltovich et al._ 2012_5943,Feltovich et al._ 2012,15,110,12,Feltovich et al._ 2012_1332,Feltovich et al._ 2012_1336,1,3
Feltovich et al._ 2012_5944,Feltovich et al._ 2012,15,110,12,Feltovich et al._ 2012_1333,Feltovich et al._ 2012_1334,1,3
Feltovich et al._ 2012_5945,Feltovich et al._ 2012,15,110,13,Feltovich et al._ 2012_1321,Feltovich et al._ 2012_1323,1,4
Feltovich et al._ 2012_5946,Feltovich et al._ 2012,15,110,13,Feltovich et al._ 2012_1322,Feltovich et al._ 2012_1328,2,4
Feltovich et al._ 2012_5947,Feltovich et al._ 2012,15,110,13,Feltovich et al._ 2012_1324,Feltovich et al._ 2012_1326,1,4
Feltovich et al._ 2012_5948,Feltovich et al._ 2012,15,110,13,Feltovich et al._ 2012_1325,Feltovich et al._ 2012_1327,2,3
Feltovich et al._ 2012_5949,Feltovich et al._ 2012,15,110,13,Feltovich et al._ 2012_1329,Feltovich et al._ 2012_1334,1,4
Feltovich et al._ 2012_5950,Feltovich et al._ 2012,15,110,13,Feltovich et al._ 2012_1330,Feltovich et al._ 2012_1333,1,3
Feltovich et al._ 2012_5951,Feltovich et al._ 2012,15,110,13,Feltovich et al._ 2012_1331,Feltovich et al._ 2012_1336,1,3
Feltovich et al._ 2012_5952,Feltovich et al._ 2012,15,110,13,Feltovich et al._ 2012_1332,Feltovich et al._ 2012_1335,1,3
Feltovich et al._ 2012_5953,Feltovich et al._ 2012,15,110,14,Feltovich et al._ 2012_1321,Feltovich et al._ 2012_1323,1,4
Feltovich et al._ 2012_5954,Feltovich et al._ 2012,15,110,14,Feltovich et al._ 2012_1322,Feltovich et al._ 2012_1324,1,3
Feltovich et al._ 2012_5955,Feltovich et al._ 2012,15,110,14,Feltovich et al._ 2012_1325,Feltovich et al._ 2012_1326,1,3
Feltovich et al._ 2012_5956,Feltovich et al._ 2012,15,110,14,Feltovich et al._ 2012_1327,Feltovich et al._ 2012_1328,2,4
Feltovich et al._ 2012_5957,Feltovich et al._ 2012,15,110,14,Feltovich et al._ 2012_1329,Feltovich et al._ 2012_1334,1,3
Feltovich et al._ 2012_5958,Feltovich et al._ 2012,15,110,14,Feltovich et al._ 2012_1330,Feltovich et al._ 2012_1331,1,3
Feltovich et al._ 2012_5959,Feltovich et al._ 2012,15,110,14,Feltovich et al._ 2012_1332,Feltovich et al._ 2012_1335,2,3
Feltovich et al._ 2012_5960,Feltovich et al._ 2012,15,110,14,Feltovich et al._ 2012_1333,Feltovich et al._ 2012_1336,1,3
Feltovich et al._ 2012_5961,Feltovich et al._ 2012,15,110,15,Feltovich et al._ 2012_1321,Feltovich et al._ 2012_1326,2,4
Feltovich et al._ 2012_5962,Feltovich et al._ 2012,15,110,15,Feltovich et al._ 2012_1322,Feltovich et al._ 2012_1323,1,4
Feltovich et al._ 2012_5963,Feltovich et al._ 2012,15,110,15,Feltovich et al._ 2012_1324,Feltovich et al._ 2012_1328,1,4
Feltovich et al._ 2012_5964,Feltovich et al._ 2012,15,110,15,Feltovich et al._ 2012_1325,Feltovich et al._ 2012_1327,2,3
Feltovich et al._ 2012_5965,Feltovich et al._ 2012,15,110,15,Feltovich et al._ 2012_1329,Feltovich et al._ 2012_1336,1,3
Feltovich et al._ 2012_5966,Feltovich et al._ 2012,15,110,15,Feltovich et al._ 2012_1330,Feltovich et al._ 2012_1332,1,3
Feltovich et al._ 2012_5967,Feltovich et al._ 2012,15,110,15,Feltovich et al._ 2012_1331,Feltovich et al._ 2012_1334,1,3
Feltovich et al._ 2012_5968,Feltovich et al._ 2012,15,110,15,Feltovich et al._ 2012_1333,Feltovich et al._ 2012_1335,1,3
Feltovich et al._ 2012_5969,Feltovich et al._ 2012,15,110,16,Feltovich et al._ 2012_1321,Feltovich et al._ 2012_1323,1,4
Feltovich et al._ 2012_5970,Feltovich et al._ 2012,15,110,16,Feltovich et al._ 2012_1322,Feltovich et al._ 2012_1325,2,3
Feltovich et al._ 2012_5971,Feltovich et al._ 2012,15,110,16,Feltovich et al._ 2012_1324,Feltovich et al._ 2012_1328,2,3
Feltovich et al._ 2012_5972,Feltovich et al._ 2012,15,110,16,Feltovich et al._ 2012_1326,Feltovich et al._ 2012_1327,1,4
Feltovich et al._ 2012_5973,Feltovich et al._ 2012,15,110,16,Feltovich et al._ 2012_1329,Feltovich et al._ 2012_1331,1,3
Feltovich et al._ 2012_5974,Feltovich et al._ 2012,15,110,16,Feltovich et al._ 2012_1330,Feltovich et al._ 2012_1334,1,3
Feltovich et al._ 2012_5975,Feltovich et al._ 2012,15,110,16,Feltovich et al._ 2012_1332,Feltovich et al._ 2012_1335,1,3
Feltovich et al._ 2012_5976,Feltovich et al._ 2012,15,110,16,Feltovich et al._ 2012_1333,Feltovich et al._ 2012_1336,1,3
Feltovich et al._ 2012_5977,Feltovich et al._ 2012,15,110,17,Feltovich et al._ 2012_1321,Feltovich et al._ 2012_1326,2,3
Feltovich et al._ 2012_5978,Feltovich et al._ 2012,15,110,17,Feltovich et al._ 2012_1322,Feltovich et al._ 2012_1323,1,4
Feltovich et al._ 2012_5979,Feltovich et al._ 2012,15,110,17,Feltovich et al._ 2012_1324,Feltovich et al._ 2012_1328,1,4
Feltovich et al._ 2012_5980,Feltovich et al._ 2012,15,110,17,Feltovich et al._ 2012_1325,Feltovich et al._ 2012_1327,2,3
Feltovich et al._ 2012_5981,Feltovich et al._ 2012,15,110,17,Feltovich et al._ 2012_1329,Feltovich et al._ 2012_1336,2,3
Feltovich et al._ 2012_5982,Feltovich et al._ 2012,15,110,17,Feltovich et al._ 2012_1330,Feltovich et al._ 2012_1331,1,3
Feltovich et al._ 2012_5983,Feltovich et al._ 2012,15,110,17,Feltovich et al._ 2012_1332,Feltovich et al._ 2012_1335,1,3
Feltovich et al._ 2012_5984,Feltovich et al._ 2012,15,110,17,Feltovich et al._ 2012_1333,Feltovich et al._ 2012_1334,1,3
Feltovich et al._ 2012_5985,Feltovich et al._ 2012,15,110,18,Feltovich et al._ 2012_1321,Feltovich et al._ 2012_1327,1,4
Feltovich et al._ 2012_5986,Feltovich et al._ 2012,15,110,18,Feltovich et al._ 2012_1322,Feltovich et al._ 2012_1324,1,3
Feltovich et al._ 2012_5987,Feltovich et al._ 2012,15,110,18,Feltovich et al._ 2012_1323,Feltovich et al._ 2012_1325,2,3
Feltovich et al._ 2012_5988,Feltovich et al._ 2012,15,110,18,Feltovich et al._ 2012_1326,Feltovich et al._ 2012_1328,1,3
Feltovich et al._ 2012_5989,Feltovich et al._ 2012,15,110,18,Feltovich et al._ 2012_1329,Feltovich et al._ 2012_1332,1,3
Feltovich et al._ 2012_5990,Feltovich et al._ 2012,15,110,18,Feltovich et al._ 2012_1330,Feltovich et al._ 2012_1333,1,3
Feltovich et al._ 2012_5991,Feltovich et al._ 2012,15,110,18,Feltovich et al._ 2012_1331,Feltovich et al._ 2012_1336,1,3
Feltovich et al._ 2012_5992,Feltovich et al._ 2012,15,110,18,Feltovich et al._ 2012_1334,Feltovich et al._ 2012_1335,1,3
Feltovich et al._ 2012_5993,Feltovich et al._ 2012,15,110,19,Feltovich et al._ 2012_1321,Feltovich et al._ 2012_1323,1,4
Feltovich et al._ 2012_5994,Feltovich et al._ 2012,15,110,19,Feltovich et al._ 2012_1322,Feltovich et al._ 2012_1324,1,3
Feltovich et al._ 2012_5995,Feltovich et al._ 2012,15,110,19,Feltovich et al._ 2012_1325,Feltovich et al._ 2012_1327,2,3
Feltovich et al._ 2012_5996,Feltovich et al._ 2012,15,110,19,Feltovich et al._ 2012_1326,Feltovich et al._ 2012_1328,2,3
Feltovich et al._ 2012_5997,Feltovich et al._ 2012,15,110,19,Feltovich et al._ 2012_1329,Feltovich et al._ 2012_1336,2,3
Feltovich et al._ 2012_5998,Feltovich et al._ 2012,15,110,19,Feltovich et al._ 2012_1330,Feltovich et al._ 2012_1333,1,3
Feltovich et al._ 2012_5999,Feltovich et al._ 2012,15,110,19,Feltovich et al._ 2012_1331,Feltovich et al._ 2012_1332,1,3
Feltovich et al._ 2012_6000,Feltovich et al._ 2012,15,110,19,Feltovich et al._ 2012_1334,Feltovich et al._ 2012_1335,2,3
Feltovich et al._ 2012_6001,Feltovich et al._ 2012,15,110,2,Feltovich et al._ 2012_1321,Feltovich et al._ 2012_1323,2,3
Feltovich et al._ 2012_6002,Feltovich et al._ 2012,15,110,2,Feltovich et al._ 2012_1322,Feltovich et al._ 2012_1325,1,3
Feltovich et al._ 2012_6003,Feltovich et al._ 2012,15,110,2,Feltovich et al._ 2012_1324,Feltovich et al._ 2012_1326,2,4
Feltovich et al._ 2012_6004,Feltovich et al._ 2012,15,110,2,Feltovich et al._ 2012_1327,Feltovich et al._ 2012_1328,1,4
Feltovich et al._ 2012_6005,Feltovich et al._ 2012,15,110,2,Feltovich et al._ 2012_1329,Feltovich et al._ 2012_1331,1,3
Feltovich et al._ 2012_6006,Feltovich et al._ 2012,15,110,2,Feltovich et al._ 2012_1330,Feltovich et al._ 2012_1334,1,3
Feltovich et al._ 2012_6007,Feltovich et al._ 2012,15,110,2,Feltovich et al._ 2012_1332,Feltovich et al._ 2012_1335,1,3
Feltovich et al._ 2012_6008,Feltovich et al._ 2012,15,110,2,Feltovich et al._ 2012_1333,Feltovich et al._ 2012_1336,1,3
Feltovich et al._ 2012_6009,Feltovich et al._ 2012,15,110,20,Feltovich et al._ 2012_1321,Feltovich et al._ 2012_1325,1,3
Feltovich et al._ 2012_6010,Feltovich et al._ 2012,15,110,20,Feltovich et al._ 2012_1322,Feltovich et al._ 2012_1324,1,4
Feltovich et al._ 2012_6011,Feltovich et al._ 2012,15,110,20,Feltovich et al._ 2012_1323,Feltovich et al._ 2012_1327,2,4
Feltovich et al._ 2012_6012,Feltovich et al._ 2012,15,110,20,Feltovich et al._ 2012_1326,Feltovich et al._ 2012_1328,2,3
Feltovich et al._ 2012_6013,Feltovich et al._ 2012,15,110,20,Feltovich et al._ 2012_1329,Feltovich et al._ 2012_1330,1,4
Feltovich et al._ 2012_6014,Feltovich et al._ 2012,15,110,20,Feltovich et al._ 2012_1331,Feltovich et al._ 2012_1336,1,3
Feltovich et al._ 2012_6015,Feltovich et al._ 2012,15,110,20,Feltovich et al._ 2012_1332,Feltovich et al._ 2012_1335,1,3
Feltovich et al._ 2012_6016,Feltovich et al._ 2012,15,110,20,Feltovich et al._ 2012_1333,Feltovich et al._ 2012_1334,1,3
Feltovich et al._ 2012_6017,Feltovich et al._ 2012,15,110,3,Feltovich et al._ 2012_1321,Feltovich et al._ 2012_1324,1,3
Feltovich et al._ 2012_6018,Feltovich et al._ 2012,15,110,3,Feltovich et al._ 2012_1322,Feltovich et al._ 2012_1323,1,4
Feltovich et al._ 2012_6019,Feltovich et al._ 2012,15,110,3,Feltovich et al._ 2012_1325,Feltovich et al._ 2012_1326,1,3
Feltovich et al._ 2012_6020,Feltovich et al._ 2012,15,110,3,Feltovich et al._ 2012_1327,Feltovich et al._ 2012_1328,2,4
Feltovich et al._ 2012_6021,Feltovich et al._ 2012,15,110,3,Feltovich et al._ 2012_1329,Feltovich et al._ 2012_1332,1,4
Feltovich et al._ 2012_6022,Feltovich et al._ 2012,15,110,3,Feltovich et al._ 2012_1330,Feltovich et al._ 2012_1334,1,3
Feltovich et al._ 2012_6023,Feltovich et al._ 2012,15,110,3,Feltovich et al._ 2012_1331,Feltovich et al._ 2012_1335,1,3
Feltovich et al._ 2012_6024,Feltovich et al._ 2012,15,110,3,Feltovich et al._ 2012_1333,Feltovich et al._ 2012_1336,1,3
Feltovich et al._ 2012_6025,Feltovich et al._ 2012,15,110,4,Feltovich et al._ 2012_1321,Feltovich et al._ 2012_1325,2,3
Feltovich et al._ 2012_6026,Feltovich et al._ 2012,15,110,4,Feltovich et al._ 2012_1322,Feltovich et al._ 2012_1323,1,4
Feltovich et al._ 2012_6027,Feltovich et al._ 2012,15,110,4,Feltovich et al._ 2012_1324,Feltovich et al._ 2012_1327,2,4
Feltovich et al._ 2012_6028,Feltovich et al._ 2012,15,110,4,Feltovich et al._ 2012_1326,Feltovich et al._ 2012_1328,2,3
Feltovich et al._ 2012_6029,Feltovich et al._ 2012,15,110,4,Feltovich et al._ 2012_1329,Feltovich et al._ 2012_1331,1,3
Feltovich et al._ 2012_6030,Feltovich et al._ 2012,15,110,4,Feltovich et al._ 2012_1330,Feltovich et al._ 2012_1334,1,3
Feltovich et al._ 2012_6031,Feltovich et al._ 2012,15,110,4,Feltovich et al._ 2012_1332,Feltovich et al._ 2012_1333,1,3
Feltovich et al._ 2012_6032,Feltovich et al._ 2012,15,110,4,Feltovich et al._ 2012_1335,Feltovich et al._ 2012_1336,1,3
Feltovich et al._ 2012_6033,Feltovich et al._ 2012,15,110,5,Feltovich et al._ 2012_1321,Feltovich et al._ 2012_1322,1,4
Feltovich et al._ 2012_6034,Feltovich et al._ 2012,15,110,5,Feltovich et al._ 2012_1323,Feltovich et al._ 2012_1326,1,4
Feltovich et al._ 2012_6035,Feltovich et al._ 2012,15,110,5,Feltovich et al._ 2012_1324,Feltovich et al._ 2012_1327,2,3
Feltovich et al._ 2012_6036,Feltovich et al._ 2012,15,110,5,Feltovich et al._ 2012_1325,Feltovich et al._ 2012_1328,1,3
Feltovich et al._ 2012_6037,Feltovich et al._ 2012,15,110,5,Feltovich et al._ 2012_1329,Feltovich et al._ 2012_1330,1,3
Feltovich et al._ 2012_6038,Feltovich et al._ 2012,15,110,5,Feltovich et al._ 2012_1331,Feltovich et al._ 2012_1333,1,3
Feltovich et al._ 2012_6039,Feltovich et al._ 2012,15,110,5,Feltovich et al._ 2012_1332,Feltovich et al._ 2012_1335,1,4
Feltovich et al._ 2012_6040,Feltovich et al._ 2012,15,110,5,Feltovich et al._ 2012_1334,Feltovich et al._ 2012_1336,1,4
Feltovich et al._ 2012_6041,Feltovich et al._ 2012,15,110,6,Feltovich et al._ 2012_1321,Feltovich et al._ 2012_1326,1,4
Feltovich et al._ 2012_6042,Feltovich et al._ 2012,15,110,6,Feltovich et al._ 2012_1322,Feltovich et al._ 2012_1328,1,3
Feltovich et al._ 2012_6043,Feltovich et al._ 2012,15,110,6,Feltovich et al._ 2012_1323,Feltovich et al._ 2012_1327,2,3
Feltovich et al._ 2012_6044,Feltovich et al._ 2012,15,110,6,Feltovich et al._ 2012_1324,Feltovich et al._ 2012_1325,1,3
Feltovich et al._ 2012_6045,Feltovich et al._ 2012,15,110,6,Feltovich et al._ 2012_1329,Feltovich et al._ 2012_1332,1,3
Feltovich et al._ 2012_6046,Feltovich et al._ 2012,15,110,6,Feltovich et al._ 2012_1330,Feltovich et al._ 2012_1336,2,3
Feltovich et al._ 2012_6047,Feltovich et al._ 2012,15,110,6,Feltovich et al._ 2012_1331,Feltovich et al._ 2012_1333,1,3
Feltovich et al._ 2012_6048,Feltovich et al._ 2012,15,110,6,Feltovich et al._ 2012_1334,Feltovich et al._ 2012_1335,1,3
Feltovich et al._ 2012_6049,Feltovich et al._ 2012,15,110,7,Feltovich et al._ 2012_1321,Feltovich et al._ 2012_1327,2,4
Feltovich et al._ 2012_6050,Feltovich et al._ 2012,15,110,7,Feltovich et al._ 2012_1322,Feltovich et al._ 2012_1325,1,3
Feltovich et al._ 2012_6051,Feltovich et al._ 2012,15,110,7,Feltovich et al._ 2012_1323,Feltovich et al._ 2012_1326,1,4
Feltovich et al._ 2012_6052,Feltovich et al._ 2012,15,110,7,Feltovich et al._ 2012_1324,Feltovich et al._ 2012_1328,2,3
Feltovich et al._ 2012_6053,Feltovich et al._ 2012,15,110,7,Feltovich et al._ 2012_1329,Feltovich et al._ 2012_1331,1,3
Feltovich et al._ 2012_6054,Feltovich et al._ 2012,15,110,7,Feltovich et al._ 2012_1330,Feltovich et al._ 2012_1332,1,3
Feltovich et al._ 2012_6055,Feltovich et al._ 2012,15,110,7,Feltovich et al._ 2012_1333,Feltovich et al._ 2012_1334,1,3
Feltovich et al._ 2012_6056,Feltovich et al._ 2012,15,110,7,Feltovich et al._ 2012_1335,Feltovich et al._ 2012_1336,1,3
Feltovich et al._ 2012_6057,Feltovich et al._ 2012,15,110,8,Feltovich et al._ 2012_1321,Feltovich et al._ 2012_1323,1,3
Feltovich et al._ 2012_6058,Feltovich et al._ 2012,15,110,8,Feltovich et al._ 2012_1322,Feltovich et al._ 2012_1325,1,3
Feltovich et al._ 2012_6059,Feltovich et al._ 2012,15,110,8,Feltovich et al._ 2012_1324,Feltovich et al._ 2012_1327,2,4
Feltovich et al._ 2012_6060,Feltovich et al._ 2012,15,110,8,Feltovich et al._ 2012_1326,Feltovich et al._ 2012_1328,2,3
Feltovich et al._ 2012_6061,Feltovich et al._ 2012,15,110,8,Feltovich et al._ 2012_1329,Feltovich et al._ 2012_1333,1,3
Feltovich et al._ 2012_6062,Feltovich et al._ 2012,15,110,8,Feltovich et al._ 2012_1330,Feltovich et al._ 2012_1331,1,3
Feltovich et al._ 2012_6063,Feltovich et al._ 2012,15,110,8,Feltovich et al._ 2012_1332,Feltovich et al._ 2012_1334,1,3
Feltovich et al._ 2012_6064,Feltovich et al._ 2012,15,110,8,Feltovich et al._ 2012_1335,Feltovich et al._ 2012_1336,1,3
Feltovich et al._ 2012_6065,Feltovich et al._ 2012,15,110,9,Feltovich et al._ 2012_1321,Feltovich et al._ 2012_1328,1,4
Feltovich et al._ 2012_6066,Feltovich et al._ 2012,15,110,9,Feltovich et al._ 2012_1322,Feltovich et al._ 2012_1324,1,3
Feltovich et al._ 2012_6067,Feltovich et al._ 2012,15,110,9,Feltovich et al._ 2012_1323,Feltovich et al._ 2012_1326,2,3
Feltovich et al._ 2012_6068,Feltovich et al._ 2012,15,110,9,Feltovich et al._ 2012_1325,Feltovich et al._ 2012_1327,2,3
Feltovich et al._ 2012_6069,Feltovich et al._ 2012,15,110,9,Feltovich et al._ 2012_1329,Feltovich et al._ 2012_1334,2,3
Feltovich et al._ 2012_6070,Feltovich et al._ 2012,15,110,9,Feltovich et al._ 2012_1330,Feltovich et al._ 2012_1335,1,4
Feltovich et al._ 2012_6071,Feltovich et al._ 2012,15,110,9,Feltovich et al._ 2012_1331,Feltovich et al._ 2012_1332,1,3
Feltovich et al._ 2012_6072,Feltovich et al._ 2012,15,110,9,Feltovich et al._ 2012_1333,Feltovich et al._ 2012_1336,1,3
Feltovich et al._ 2012_6073,Feltovich et al._ 2012,15,113,1,Feltovich et al._ 2012_1337,Feltovich et al._ 2012_1338,1,3
Feltovich et al._ 2012_6074,Feltovich et al._ 2012,15,113,1,Feltovich et al._ 2012_1339,Feltovich et al._ 2012_1351,1,3
Feltovich et al._ 2012_6075,Feltovich et al._ 2012,15,113,1,Feltovich et al._ 2012_1340,Feltovich et al._ 2012_1352,1,3
Feltovich et al._ 2012_6076,Feltovich et al._ 2012,15,113,1,Feltovich et al._ 2012_1341,Feltovich et al._ 2012_1345,1,4
Feltovich et al._ 2012_6077,Feltovich et al._ 2012,15,113,1,Feltovich et al._ 2012_1342,Feltovich et al._ 2012_1355,1,3
Feltovich et al._ 2012_6078,Feltovich et al._ 2012,15,113,1,Feltovich et al._ 2012_1343,Feltovich et al._ 2012_1356,1,3
Feltovich et al._ 2012_6079,Feltovich et al._ 2012,15,113,1,Feltovich et al._ 2012_1344,Feltovich et al._ 2012_1350,1,3
Feltovich et al._ 2012_6080,Feltovich et al._ 2012,15,113,1,Feltovich et al._ 2012_1346,Feltovich et al._ 2012_1349,1,3
Feltovich et al._ 2012_6081,Feltovich et al._ 2012,15,113,1,Feltovich et al._ 2012_1347,Feltovich et al._ 2012_1348,1,3
Feltovich et al._ 2012_6082,Feltovich et al._ 2012,15,113,1,Feltovich et al._ 2012_1353,Feltovich et al._ 2012_1354,1,4
Feltovich et al._ 2012_6083,Feltovich et al._ 2012,15,113,10,Feltovich et al._ 2012_1337,Feltovich et al._ 2012_1343,1,4
Feltovich et al._ 2012_6084,Feltovich et al._ 2012,15,113,10,Feltovich et al._ 2012_1338,Feltovich et al._ 2012_1356,1,3
Feltovich et al._ 2012_6085,Feltovich et al._ 2012,15,113,10,Feltovich et al._ 2012_1339,Feltovich et al._ 2012_1340,1,3
Feltovich et al._ 2012_6086,Feltovich et al._ 2012,15,113,10,Feltovich et al._ 2012_1341,Feltovich et al._ 2012_1353,1,3
Feltovich et al._ 2012_6087,Feltovich et al._ 2012,15,113,10,Feltovich et al._ 2012_1342,Feltovich et al._ 2012_1349,1,3
